"t","x","y","exp"
0.0,2.0,6.0,"exp1"
0.01,1.786532319517677,6.280472132702699,"exp1"
0.018621008302697216,1.614076445902532,6.4894822966372665,"exp1"
0.03106705511918447,1.3860691099853508,6.735677453271138,"exp1"
0.04428732375279348,1.17224925217375,6.925921112091306,"exp1"
0.06017721374452347,0.9533972107241742,7.06348231929042,"exp1"
0.07796570207536838,0.7539568231161027,7.113862222166309,"exp1"
0.09911967473652789,0.5703868632032435,7.05854278247715,"exp1"
0.12379363009678038,0.41435515125507694,6.878225728303975,"exp1"
0.1463945387697172,0.31218885026670273,6.640250813909979,"exp1"
0.17078523918099273,0.23307439509354166,6.336671189035016,"exp1"
0.19516026829101868,0.17675874090926122,6.007768868643701,"exp1"
0.2206311465289023,0.13472247486157435,5.654131754721499,"exp1"
0.24680571198622606,0.10384615620037912,5.292344183405145,"exp1"
0.27409379922522725,0.08075717839941576,4.925382350689333,"exp1"
0.3025181942604168,0.06345670323105564,4.559774138661789,"exp1"
0.33233028169397816,0.05036043761733835,4.197884034847939,"exp1"
0.3636956365365152,0.04038753152044374,3.8425780500473343,"exp1"
0.39680479300690197,0.03274720048817188,3.4960434728189953,"exp1"
0.43184003967075,0.026865092483208446,3.1603457111036697,"exp1"
0.4690968056474491,0.0223062785914262,2.8364612031634673,"exp1"
0.5088740032225769,0.018757367738197493,2.525597496557151,"exp1"
0.5515445655244015,0.015984887790267736,2.2287002949598027,"exp1"
0.5975346293253297,0.013816830314782756,1.9467847654387496,"exp1"
0.6473559325884615,0.012125290920494827,1.680836241569063,"exp1"
0.7016151287283441,0.010815857489291017,1.4318911321969618,"exp1"
0.761041996422313,0.009819517679997423,1.2010090740217432,"exp1"
0.8265124255497237,0.009087382130869614,0.9892800615050177,"exp1"
0.8990698202544756,0.008587197283544106,0.797808069991162,"exp1"
0.979903130971548,0.008301385953841913,0.6277236030234994,"exp1"
1.0688207453509608,0.00822534121844782,0.48216819367993907,"exp1"
1.1640260228293233,0.008351521561973732,0.3635244297286112,"exp1"
1.264470896952838,0.008668855999691975,0.26987270511468947,"exp1"
1.368920150411149,0.009167878479330819,0.1980171691641513,"exp1"
1.4766989950029197,0.009844831325526276,0.14390392327225066,"exp1"
1.587147806836261,0.01070041259339084,0.10379031493095897,"exp1"
1.69981710487074,0.011740699957988598,0.07440031820044228,"exp1"
1.8143113068891148,0.012975984561579716,0.053073568643273006,"exp1"
1.93034615916666,0.014421269262083506,0.03771192791458498,"exp1"
2.047699246590964,0.016096025618118077,0.026712330449887606,"exp1"
2.1662241147526977,0.01802481053969498,0.018872117310619642,"exp1"
2.2858351364953498,0.020237779426386087,0.013303841858948083,"exp1"
2.406513700644954,0.022771802612217517,0.00935999809608747,"exp1"
2.528309077988788,0.02567193163532894,0.006572580250842402,"exp1"
2.6513491413769716,0.028993668386256635,0.004605656004821489,"exp1"
2.7758535059307605,0.03280621479574627,0.003219438368623445,"exp1"
2.9021535821611515,0.03719727501153122,0.0022434957812025977,"exp1"
3.030716934529398,0.0422800585164082,0.0015571017093832364,"exp1"
3.162176224205799,0.04820354682843001,0.0010749597357645614,"exp1"
3.297360595110766,0.05516753825628013,0.000736919562426093,"exp1"
3.4373288823561694,0.0634448876811902,0.0005006078675073834,"exp1"
3.583405600937439,0.07341492834539037,0.0003361717725769885,"exp1"
3.73722504664647,0.08561508149245023,0.00022254553264732305,"exp1"
3.900793834468222,0.10082338105390527,0.00014481471941972128,"exp1"
4.076587295566771,0.12019574206600613,9.237025381164175e-5,"exp1"
4.267697435090685,0.14550374764961918,5.7628078294022576e-5,"exp1"
4.478036113936183,0.1795616452878503,3.5149448702750186e-5,"exp1"
4.712483091435979,0.2269995115021584,2.1041223427113613e-5,"exp1"
4.976237472800263,0.29550480489062264,1.2550064430531387e-5,"exp1"
5.2657096835114,0.3947048442358312,7.833752805689166e-6,"exp1"
5.568121201222914,0.5340713454168924,5.522802216578177e-6,"exp1"
5.885449919773701,0.7335049679008778,4.735204588186535e-6,"exp1"
6.212722739369784,1.0174757656693179,5.527400883551927e-6,"exp1"
6.548303069917403,1.4231509976286776,1.023263159470206e-5,"exp1"
6.789212682012618,1.8108024679203871,2.3377375311072056e-5,"exp1"
6.953052903380768,2.1331462099283836,5.184578970929079e-5,"exp1"
7.073070813429379,2.4051148009119423,0.00010726569042984162,"exp1"
7.165008870897796,2.6366471414194477,0.0002054761100307424,"exp1"
7.238342753304439,2.837153588717283,0.00036776826068265,"exp1"
7.299483600047972,3.015853915401918,0.0006259657369193383,"exp1"
7.356564738333255,3.192709428273533,0.0010710629060764589,"exp1"
7.407064201362138,3.3576076819118197,0.0017831888784409493,"exp1"
7.453212002509795,3.5154378593061075,0.00292718067168515,"exp1"
7.495200466868718,3.6650367062972338,0.004715476506085222,"exp1"
7.533950716852687,3.808079076164252,0.007490145509008086,"exp1"
7.569903234136835,3.94480175943719,0.011740597269971374,"exp1"
7.603553157540467,4.075765008600478,0.018206217547845193,"exp1"
7.635244636795676,4.200950418274208,0.027971697765088205,"exp1"
7.665289345686669,4.320052417432881,0.04264913915248842,"exp1"
7.693939287425739,4.432179818282779,0.06461918743121126,"exp1"
7.721421717204822,4.535735804668654,0.09741378357105247,"exp1"
7.747945095930796,4.628074741979591,0.14628123653538477,"exp1"
7.7737201223240495,4.705032083138137,0.219072876181309,"exp1"
7.7989814257014025,4.7601289669284705,0.32766001578261994,"exp1"
7.824029412603227,4.783214260424059,0.49037864636866857,"exp1"
7.849321185239527,4.7578046901288396,0.7368304464150277,"exp1"
7.87575568643629,4.654324112618658,1.12036976142629,"exp1"
7.906472209450731,4.395807861663973,1.7844561947051911,"exp1"
7.930975001680626,4.057727054514632,2.511452641624841,"exp1"
7.956587738377044,3.5764787320105205,3.4422010791808173,"exp1"
7.981618248781465,3.0107008589295265,4.443057651852267,"exp1"
8.010441340368509,2.322116687235029,5.541115525334042,"exp1"
8.039614096999365,1.6846182542658772,6.407325960067491,"exp1"
8.06490654886452,1.2333103547023399,6.877574875860786,"exp1"
8.091209171479907,0.8758280139892904,7.094580316681555,"exp1"
8.118153987556385,0.6135213764654849,7.084458581847156,"exp1"
8.149404258481784,0.408959188162181,6.869592003513967,"exp1"
8.176698484312789,0.2911118945213825,6.573304465469358,"exp1"
8.204997269189779,0.2085387839415964,6.209542814360808,"exp1"
8.232580945847952,0.153786169159622,5.830686696449969,"exp1"
8.260843669238598,0.1150509611422434,5.437979502403166,"exp1"
8.289508457316071,0.08766676210413901,5.047744199465695,"exp1"
8.319108010793792,0.06775289541132526,4.661209114496561,"exp1"
8.349750013794468,0.05312051866410113,4.283222052092838,"exp1"
8.38176144377292,0.04219489326280403,3.9146839911124576,"exp1"
8.415345799273783,0.03395735078406835,3.557529175132709,"exp1"
8.450695340666847,0.027696146830942417,3.2134739740747813,"exp1"
8.488137958758434,0.02288960706658691,2.882891147698562,"exp1"
8.527983325390196,0.01917530519019312,2.5666308817342594,"exp1"
8.570617843643873,0.016289314942694075,2.2652874016069346,"exp1"
8.616472239734318,0.01404128435245817,1.9796285525835828,"exp1"
8.666060796729639,0.012291693722101538,1.7104322454640277,"exp1"
8.719987348807194,0.010938739866894982,1.4585814627176474,"exp1"
8.778975407367959,0.009908507980598717,1.2250155476292122,"exp1"
8.843890415823152,0.009148739998646013,1.0107354139762919,"exp1"
8.915763593701854,0.008624712435753515,0.816777293174911,"exp1"
8.995777324864232,0.008316898680904943,0.6442181834526014,"exp1"
9.084077350939927,0.008219442260055592,0.4957461684163511,"exp1"
9.178730992344247,0.00832560014032023,0.3743710916013889,"exp1"
9.278777110793357,0.008624156880415547,0.278249844825869,"exp1"
9.382890165016885,0.009105084045845568,0.20436272880788378,"exp1"
9.49040512080731,0.009764151940839207,0.14862687694902849,"exp1"
9.600632294386095,0.010601440976256716,0.10726276793117051,"exp1"
9.713121235329776,0.011622599435909157,0.07692669861283281,"exp1"
9.82746298178108,0.012837417102389873,0.05489722102729638,"exp1"
9.943368679244168,0.01426046183678448,0.03901986794902721,"exp1"
10.060607915434595,0.015910705364671866,0.027645780963501967,"exp1"
10.179028936172978,0.017812180620959715,0.019535700042242365,"exp1"
10.29853971870235,0.019994420722524154,0.013774167298521905,"exp1"
10.419115656506852,0.02249355965705575,0.009692577854745678,"exp1"
10.540798990579136,0.02535372397450573,0.006807343729213472,"exp1"
10.66370959453697,0.028629227600547244,0.004771148714553485,"exp1"
10.788057299807745,0.032387692430626544,0.003335974615100121,"exp1"
10.914161582464253,0.03671467408802816,0.002325478871980473,"exp1"
11.042475366491985,0.0417203992971602,0.001614715135188112,"exp1"
11.173613668911935,0.04754964820418845,0.0011153878275529517,"exp1"
11.308384758428206,0.05439622681655108,0.0007652235253641281,"exp1"
11.44782320789828,0.06252433839683921,0.0005203514037755009,"exp1"
11.593225432824832,0.07230062994685488,0.0003498661772586973,"exp1"
11.74619261130881,0.0842435258539917,0.00023196482436722713,"exp1"
11.908690762086417,0.0991018183746673,0.00015121725137300725,"exp1"
12.083142967678159,0.11798486652004565,9.665315532528915e-5,"exp1"
12.272571506527267,0.14258723842203005,6.043383332014951e-5,"exp1"
12.48079689591509,0.17559089762323085,3.6938810500743456e-5,"exp1"
12.712606134646386,0.22139493410046537,2.2142722103368798e-5,"exp1"
12.973262164146222,0.28731729003737244,1.3193425865986736e-5,"exp1"
13.26160040831985,0.3833338719828956,8.159057328337338e-6,"exp1"
13.56232627745431,0.5178119697528177,5.669343160938438e-6,"exp1"
13.878670924876735,0.7104746795342574,4.744830601284757e-6,"exp1"
14.204942169347456,0.9845432872764035,5.339491295839349e-6,"exp1"
14.540115460854558,1.3765282999517354,9.371594005777012e-6,"exp1"
14.792969966256377,1.7725249222299218,2.1358088542986536e-5,"exp1"
14.963010044235421,2.1010415134296583,4.765414285596892e-5,"exp1"
15.08685543325045,2.378003195896856,9.942801827805779e-5,"exp1"
15.181331402481128,2.613553248866518,0.0001920705913039897,"exp1"
15.256314436225265,2.816949926219371,0.00034604187652308627,"exp1"
15.318559083385363,2.99769176298385,0.0005918276725910298,"exp1"
15.376650111365434,3.176699182924178,0.0010182552145444682,"exp1"
15.427905410275175,3.343311980474843,0.0017029404989443526,"exp1"
15.474665386777183,3.502636254250483,0.0028067488001533554,"exp1"
15.517127591401655,3.6534535710457683,0.004536432817095785,"exp1"
15.556255098145806,3.797524098847139,0.007225729053736653,"exp1"
15.592506521213972,3.9351136256419186,0.011351828900478266,"exp1"
15.626396599733022,4.066833480924112,0.017636241670356628,"exp1"
15.658281636264919,4.192704484363352,0.02713735827514584,"exp1"
15.688483326790612,4.31246680023229,0.04142857576819153,"exp1"
15.71726053563332,4.4252789797998835,0.06283328993210907,"exp1"
15.744845527525635,4.5296070789004474,0.09479833407522481,"exp1"
15.771449855559512,4.6228890810055585,0.14244427497211815,"exp1"
15.79728553823009,4.701079656845019,0.21342775501893746,"exp1"
15.822586212987021,4.757879214709247,0.31931507928005687,"exp1"
15.847647452771225,4.783425417508634,0.47793866454030715,"exp1"
15.87291253099565,4.761756818205781,0.71797157039033,"exp1"
15.899234250337269,4.664517750322499,1.0905305040774131,"exp1"
15.92940722884207,4.4213419848199935,1.7262597002178983,"exp1"
15.954194868023727,4.090080281835067,2.446274439489724,"exp1"
15.979645606678158,3.6215556902789867,3.359428671984743,"exp1"
16.00459548549093,3.0635812267636178,4.354061406795227,"exp1"
16.03277085048639,2.3897309661724386,5.4405431378758005,"exp1"
16.06318025290564,1.7173512249491982,6.368448320762343,"exp1"
16.088201796154223,1.2635298530361934,6.85238010195699,"exp1"
16.11470856625454,0.8956096015684489,7.0888855900547805,"exp1"
16.141445229036208,0.629065220513713,7.092219902491572,"exp1"
16.172346559513798,0.4208355865363428,6.89112563545232,"exp1"
16.199888423828316,0.2982572445542014,6.598040707952346,"exp1"
16.228067113423577,0.21363350674344841,6.2386747874370085,"exp1"
16.255680794713534,0.1572345612027181,5.860366218573367,"exp1"
16.283867502748702,0.11752259536580902,5.468490604867719,"exp1"
16.312482342379475,0.08943679699117418,5.077943722077582,"exp1"
16.34199161596198,0.06905256374792768,4.691077379752924,"exp1"
16.372536537381894,0.054083523522840286,4.312414041555884,"exp1"
16.40442571552407,0.04291860590231156,3.9431393495113003,"exp1"
16.43788171936249,0.03450380914039169,3.58500102047666,"exp1"
16.473075417440846,0.028113685120056846,3.2399595767405027,"exp1"
16.510341984560146,0.023210573866630238,2.908295014093372,"exp1"
16.54998252827653,0.019423588468680898,2.5909110641324835,"exp1"
16.592381981301216,0.016481928691310304,2.288377032367322,"exp1"
16.637964334626652,0.014190737471993887,2.001468381527654,"exp1"
16.68723808520551,0.012407092161955431,1.7309524538750038,"exp1"
16.74079843580605,0.011026735523656133,1.4777096081203696,"exp1"
16.79935898896548,0.009973864636656067,1.2426734181512349,"exp1"
16.863772849434763,0.009194735789838152,1.0268421874833322,"exp1"
16.93505801826465,0.008653373635120644,0.831249585034973,"exp1"
17.014387455682865,0.008329128710940438,0.6569690690587132,"exp1"
17.102142970421642,0.008215290100263091,0.5063762770754556,"exp1"
17.196316365678513,0.008305871735316965,0.38294193096368784,"exp1"
17.296006025583544,0.00858964745215554,0.28491795863027514,"exp1"
17.39982232768324,0.0090562639972854,0.20944063401601498,"exp1"
17.507102067759956,0.009701138489953248,0.15242233839573296,"exp1"
17.617133223946162,0.010523902199845565,0.11006230715424634,"exp1"
17.729462391630044,0.011529864759510228,0.07896871308106737,"exp1"
17.843670053444676,0.012728433419688021,0.05637415865224149,"exp1"
17.95946273582413,0.014133831855908423,0.04008079530817361,"exp1"
18.076603433389664,0.015764642609120482,0.028403863012521985,"exp1"
18.194935701819407,0.017644485930081184,0.020075126234981498,"exp1"
18.314362227619707,0.019802408336627407,0.01415677555947827,"exp1"
18.434853417645062,0.022273967466597003,0.009963283919643979,"exp1"
18.55644583705962,0.025102568989921425,0.006998514354452472,"exp1"
18.67925296209368,0.028341603010223766,0.004905956006683254,"exp1"
18.8034768985887,0.03205746656703857,0.0034309270843854082,"exp1"
18.929427748605768,0.03633405352102258,0.0023922915318718213,"exp1"
19.05754697597692,0.041279288357740716,0.0016616763070323552,"exp1"
19.18843579457915,0.047034713455831635,0.0011483477932848663,"exp1"
19.322886138865293,0.05378952333661593,0.0007883051575747668,"exp1"
19.461913592628182,0.06180127289754377,0.0005364582857832069,"exp1"
19.606792601964045,0.07142687802443687,0.0003610444655425273,"exp1"
19.75909852597946,0.0831702255574667,0.00023965970425992596,"exp1"
19.920765870352287,0.09775779586587599,0.00015645348013756862,"exp1"
20.0,0.10581630800369708,0.0001273963513157825,"exp1"
